id,movie_key,name,source,file_name,script_url,tmdb_title,release_date,tmdb_id,overview,imdb_title,imdb_release_date,imdb_id,dialogue,charinfo,tagged
675,miracleworker,"Miracle Worker, The",imsdb,Miracle-Worker-The,https://imsdb.com/scripts/Miracle-Worker%2C-The.html,The Miracle Worker,2000-11-12,1163,"Devoted teacher Anne Sullivan leads deaf, blind and mute Helen Keller out of solitude and helps integrate her into the world.",The Miracle Worker,1962,0056241,Miracle-Worker-The_dialogue.txt,Miracle-Worker-The_charinfo.txt,Miracle-Worker-The_parsed.txt
676,mirrors,Mirrors,imsdb,Mirrors,https://imsdb.com/scripts/Mirrors.html,Mirrors,2008-08-15,13515,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,Mirrors,2008,0790686,Mirrors_dialogue.txt,Mirrors_charinfo.txt,Mirrors_parsed.txt
677,misery,Misery,imsdb,Misery,https://imsdb.com/scripts/Misery.html,Misery,1990-11-30,1700,"After stalking and saving the life of her favorite fiction author in a car accident, his  manic obsessor holds him captive in her remote Colorado home then forces him to write back to life the popular literary character he killed off.",Misery,1990,0100157,Misery_dialogue.txt,Misery_charinfo.txt,Misery_parsed.txt
678,missionimpossible,Mission Impossible,imsdb,Mission-Impossible,https://imsdb.com/scripts/Mission-Impossible.html,Mission: Impossible,1996-05-22,954,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",Mission: Impossible - Dead Reckoning Part One,2023,9603212,Mission-Impossible_dialogue.txt,Mission-Impossible_charinfo.txt,Mission-Impossible_parsed.txt
679,missionimpossibleii,Mission Impossible II,imsdb,Mission-Impossible-II,https://imsdb.com/scripts/Mission-Impossible-II.html,Mission: Impossible II,2000-05-24,955,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",Mission: Impossible II,2000,0120755,Mission-Impossible-II_dialogue.txt,Mission-Impossible-II_charinfo.txt,Mission-Impossible-II_parsed.txt
680,missiontomars,Mission to Mars,imsdb,Mission-to-Mars,https://imsdb.com/scripts/Mission-to-Mars.html,Mission to Mars,2000-03-10,2067,"When contact is lost with the crew of the first Mars expedition, a rescue mission is launched to discover their fate.",Mission to Mars,2000,0183523,Mission-to-Mars_dialogue.txt,Mission-to-Mars_charinfo.txt,Mission-to-Mars_parsed.txt
681,moneyball,Moneyball,imsdb,Moneyball,https://imsdb.com/scripts/Moneyball.html,Moneyball,2011-09-23,60308,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",Moneyball,2011,1210166,Moneyball_dialogue.txt,Moneyball_charinfo.txt,Moneyball_parsed.txt
682,monkeybone,Monkeybone,imsdb,Monkeybone,https://imsdb.com/scripts/Monkeybone.html,Monkeybone,2001-02-23,23685,"After a car crash sends repressed cartoonist Stu into a coma, he and the mischievous Monkeybone, his hilarious alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",Monkeybone,2001,0166276,Monkeybone_dialogue.txt,Monkeybone_charinfo.txt,Monkeybone_parsed.txt
683,montecarlo,Monte Carlo,imsdb,Monte-Carlo,https://imsdb.com/scripts/Monte-Carlo.html,Monte Carlo,2011-07-01,59860,Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.,Monte Carlo,2011,1067774,Monte-Carlo_dialogue.txt,Monte-Carlo_charinfo.txt,Monte-Carlo_parsed.txt
684,moon,Moon,imsdb,Moon,https://imsdb.com/scripts/Moon.html,Moon,2009-06-12,17431,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",Killers of the Flower Moon,2023,5537002,Moon_dialogue.txt,Moon_charinfo.txt,Moon_parsed.txt
685,moonrisekingdom,Moonrise Kingdom,imsdb,Moonrise-Kingdom,https://imsdb.com/scripts/Moonrise-Kingdom.html,Moonrise Kingdom,2012-05-16,83666,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore - and the peaceful island community is turned upside down in more ways than anyone can handle.",Moonrise Kingdom,2012,1748122,Moonrise-Kingdom_dialogue.txt,Moonrise-Kingdom_charinfo.txt,Moonrise-Kingdom_parsed.txt
686,moonstruck,Moonstruck,imsdb,Moonstruck,https://imsdb.com/scripts/Moonstruck.html,Moonstruck,1987-12-16,2039,"37-year-old Italian-American widow Loretta Castorini believes she is unlucky in love, and so accepts a marriage proposal from her boyfriend Johnny, even though she doesn't love him. When she meets his estranged younger brother Ronny, an emotional and passionate man, she finds herself drawn to him. She tries to resist, but Ronny, who blames his brother for the loss of his hand, has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls for Ronny, she learns that she's not the only one in her family with a secret romance.",Moonstruck,1987,0093565,Moonstruck_dialogue.txt,Moonstruck_charinfo.txt,Moonstruck_parsed.txt
687,mrblandingsbuildshisdreamhouse,Mr Blandings Builds His Dream House,imsdb,Mr-Blandings-Builds-His-Dream-House,https://imsdb.com/scripts/Mr-Blandings-Builds-His-Dream-House.html,Mr. Blandings Builds His Dream House,1948-03-25,32294,"An advertising executive dreams of getting out of the city and building a perfect home in the country, only to find the transition fraught with problems.",Mr. Blandings Builds His Dream House,1948,0040613,Mr-Blandings-Builds-His-Dream-House_dialogue.txt,Mr-Blandings-Builds-His-Dream-House_charinfo.txt,Mr-Blandings-Builds-His-Dream-House_parsed.txt
688,mrbrooks,Mr Brooks,imsdb,Mr-Brooks,https://imsdb.com/scripts/Mr-Brooks.html,Mr. Brooks,2007-06-01,3432,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,Mr. Brooks,2007,0780571,Mr-Brooks_dialogue.txt,Mr-Brooks_charinfo.txt,Mr-Brooks_parsed.txt
689,mrdeedsgoestotown,Mr Deeds Goes to Town,imsdb,Mr-Deeds-Goes-to-Town,https://imsdb.com/scripts/Mr-Deeds-Goes-to-Town.html,Mr. Deeds Goes to Town,1936-04-09,24807,"Longfellow Deeds lives in a small town, leading a small town kind of life. When a relative dies and leaves Deeds a fortune, Longfellow moves to the big city where he becomes an instant target for everyone. Deeds outwits them all until Babe Bennett comes along. When small-town boy meets big-city girl anything can, and does, happen.",Mr. Deeds Goes to Town,1936,0027996,NA,NA,NA
690,mrsbrown,Mrs. Brown,imsdb,Mrs-Brown,https://imsdb.com/scripts/Mrs.-Brown.html,Mrs Brown,1997-07-18,17589,"When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown. But their relationship also brings scandal and turmoil to the monarchy.",Mrs. Brown,1997,0119280,Mrs-Brown_dialogue.txt,Mrs-Brown_charinfo.txt,Mrs-Brown_parsed.txt
691,mud,Mud,imsdb,Mud,https://imsdb.com/scripts/Mud.html,Mud,2013-04-26,103731,Two boys find a fugitive hiding out on an island in the Mississippi River and form a pact to help him reunite with his lover and escape.,Mud,2012,1935179,Mud_dialogue.txt,Mud_charinfo.txt,Mud_parsed.txt
692,mulan,Mulan,imsdb,Mulan,https://imsdb.com/scripts/Mulan.html,Mulan,1998-06-18,10674,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",Mulan,1998,0120762,NA,NA,NA
693,mulhollanddrive,Mulholland Drive,imsdb,Mulholland-Drive,https://imsdb.com/scripts/Mulholland-Drive.html,Mulholland Drive,2001-06-06,1018,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",Mulholland Drive,2001,0166924,Mulholland-Drive_dialogue.txt,Mulholland-Drive_charinfo.txt,Mulholland-Drive_parsed.txt
694,mumford,Mumford,imsdb,Mumford,https://imsdb.com/scripts/Mumford.html,Mumford,1999-09-24,24071,"As a relative newcomer to an Oregon town that bears his name, Dr. Mumford seems charming and skillful to his neighbors and patients. His unique, frank approach to psychotherapy soon attracts patients away from the two therapists already working in the area.  Soon he is treating a variety of conditions, ranging from the obsession of one man with erotic novels to an unhappily married woman and her compulsive shopping. Mumford befriends a billionaire computer mogul and a cafe waitress and attempts to play matchmaker. He also begins to fall for a patient who suffers from chronic fatigue syndrome.  Together with an attorney (Martin Short) whom Mumford had rejected as a patient because of his narcissism, the rival therapists conspire to find skeletons in Mumford's closet, hoping to destroy his reputation. Meanwhile, Mumford's inherent likability causes his life to become intertwined with much of the rest of the town.",Mumford,1999,0140397,Mumford_dialogue.txt,Mumford_charinfo.txt,Mumford_parsed.txt
695,mummy,"Mummy, The",imsdb,Mummy-The,https://imsdb.com/scripts/Mummy%2C-The.html,The Mummy,1999-04-16,564,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love--along with a curse that guarantees eternal doom upon the world if he is ever awoken.,The Mummy,1999,0120616,Mummy-The_dialogue.txt,Mummy-The_charinfo.txt,Mummy-The_parsed.txt
696,musicofheart,Music of the Heart,imsdb,Music-of-the-Heart,https://imsdb.com/scripts/Music-of-the-Heart.html,Music of the Heart,1999-10-29,26149,Story of a schoolteacher's struggle to teach violin to inner-city Harlem kids.,Music of the Heart,1999,0166943,Music-of-the-Heart_dialogue.txt,Music-of-the-Heart_charinfo.txt,Music-of-the-Heart_parsed.txt
697,mutewitness,Mute Witness,imsdb,Mute-Witness,https://imsdb.com/scripts/Mute-Witness.html,Mute Witness,1995-09-28,48787,"Billy is mute, but it hasn't kept her from becoming a successful makeup artist. While in Russia, working on a film directed by her sister's boyfriend, Andy, Billy finds herself trapped in the studio one night and is horrified to see a snuff film being made. Billy escapes and, with the help of her sister, Kate, alerts authorities about what she saw. Unfortunately, in doing so, she makes an enemy of the Russian mafia, who funded the snuff film.",Mute Witness,1995,0110604,Mute-Witness_dialogue.txt,Mute-Witness_charinfo.txt,Mute-Witness_parsed.txt
698,mybestfriendswedding,My Best Friend's Wedding,imsdb,My-Best-Friends-Wedding,https://imsdb.com/scripts/My-Best-Friend%27s-Wedding.html,My Best Friend's Wedding,1997-06-19,8874,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",My Best Friend's Wedding,1997,0119738,My-Best-Friends-Wedding_dialogue.txt,My-Best-Friends-Wedding_charinfo.txt,My-Best-Friends-Wedding_parsed.txt
699,mygirl,My Girl,imsdb,My-Girl,https://imsdb.com/scripts/My-Girl.html,My Girl,1991-11-27,4032,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",My Girl,1991,0102492,My-Girl_dialogue.txt,My-Girl_charinfo.txt,My-Girl_parsed.txt
700,mymotherdreamssatansdisciplesinnewyork,My Mother Dreams the Satan's Disciples in New York,imsdb,My-Mother-Dreams-the-Satans-Disciples-in-New-York,https://imsdb.com/scripts/My-Mother-Dreams-the-Satan%27s-Disciples-in-New-York.html,My Mother Dreams the Satan's Disciples in New York,1998-10-31,244942,"A widowed Midwestern housewife travels to Manhattan for the first time to visit her daughter. Once there, she becomes obsessed with the Hell's Angels-ish bikers' club across the street from her daughter's East Village apartment.",My Mother Dreams the Satan's Disciples in New York,1998,0177023,My-Mother-Dreams-the-Satans-Disciples-in-New-York_dialogue.txt,My-Mother-Dreams-the-Satans-Disciples-in-New-York_charinfo.txt,My-Mother-Dreams-the-Satans-Disciples-in-New-York_parsed.txt
701,myweekwithmarilyn,My Week with Marilyn,imsdb,My-Week-with-Marilyn,https://imsdb.com/scripts/My-Week-with-Marilyn.html,My Week with Marilyn,2011-11-23,75900,"London, 1956. Genius actor and film director Laurence Olivier is about to begin the shooting of his upcoming movie, premiered in 1957 as The Prince and the Showgirl, starring Marilyn Monroe. Young Colin Clark, who dreams on having a career in movie business, manages to get a job on the set as third assistant director.",My Week with Marilyn,2011,1655420,My-Week-with-Marilyn_dialogue.txt,My-Week-with-Marilyn_charinfo.txt,My-Week-with-Marilyn_parsed.txt
